order_id,restaurant_id,delivery_person_id,distance_km,order_time,delivery_time,traffic_level,weather,vehicle_type,city
1744,120,244,9.37,2024-01-12 17:51:00,2024-01-12 19:29:01,High,Stormy,Bike,Bangalore
1745,130,241,1.2,2024-01-13 08:30:00,2024-01-13 08:40:00,Low,Stormy,Bike,Bangalore
1746,172,202,3.15,2024-01-12 04:25:00,2024-01-12 04:51:44,Low,Clear,Scooter,Hyderabad
1747,123,272,3.92,2024-01-01 11:30:00,2024-01-01 11:56:56,Low,Clear,Bike,Hyderabad
1748,120,218,6.76,2024-01-12 20:54:00,2024-01-12 22:01:42,Medium,Stormy,Bike,Mumbai
1749,183,271,8.52,2024-01-12 15:59:00,2024-01-12 16:55:01,Low,Rainy,Scooter,Hyderabad
1750,124,288,4.64,2024-01-16 07:04:00,2024-01-16 07:31:47,Low,Clear,Bike,Hyderabad
1751,192,269,8.87,2024-01-26 18:58:00,2024-01-26 19:51:54,Low,Clear,Scooter,Bangalore
1752,167,293,5.13,2024-01-26 15:52:00,2024-01-26 16:22:54,Low,Clear,Scooter,Hyderabad
1753,199,263,6.43,2024-01-30 22:14:00,2024-01-30 23:07:23,High,Clear,Bike,Bangalore
1754,136,296,5.18,2024-01-12 21:18:00,2024-01-12 22:17:34,High,Stormy,Car,Chennai
1755,198,236,5.88,2024-01-14 09:25:00,2024-01-14 10:17:09,Low,Stormy,Bike,Bangalore
1756,130,254,2.02,2024-01-15 01:36:00,2024-01-15 01:56:57,High,Rainy,Scooter,Hyderabad
1757,183,255,4.53,2024-01-29 07:35:00,2024-01-29 08:12:30,High,Clear,Bike,Mumbai
1758,179,263,2.33,2024-01-20 04:57:00,2024-01-20 05:14:40,High,Clear,Scooter,Bangalore
1759,179,258,4.71,2024-01-25 13:55:00,2024-01-25 14:31:31,Low,Clear,Car,Hyderabad
1760,121,208,7.35,2024-01-25 15:16:00,2024-01-25 16:27:54,Medium,Stormy,Bike,Bangalore
1761,107,279,7.08,2024-01-05 02:34:00,2024-01-05 03:43:25,High,Clear,Scooter,Hyderabad
1762,175,205,7.58,2024-01-10 14:24:00,2024-01-10 15:39:11,High,Rainy,Scooter,Bangalore
1763,181,264,9.5,2024-01-08 11:16:00,2024-01-08 12:50:27,High,Rainy,Bike,Delhi
1764,102,224,9.91,2024-01-24 13:27:00,2024-01-24 15:04:15,High,Rainy,Scooter,Mumbai
1765,194,232,7.61,2024-01-30 15:18:00,2024-01-30 16:12:21,Low,Stormy,Scooter,Mumbai
1766,179,237,9.23,2024-01-21 10:55:00,2024-01-21 11:52:58,Low,Clear,Bike,Bangalore
1767,188,231,8.25,2024-01-09 09:49:00,2024-01-09 10:48:38,Low,Stormy,Car,Hyderabad
1768,115,251,4.57,2024-01-29 10:34:00,2024-01-29 11:06:54,Low,Stormy,Scooter,Mumbai
1769,111,240,6.75,2024-01-12 20:00:00,2024-01-12 21:06:02,Medium,Stormy,Car,Delhi
1770,185,249,7.57,2024-01-21 04:08:00,2024-01-21 05:02:00,Low,Stormy,Scooter,Chennai
1771,190,299,4.36,2024-01-15 13:28:00,2024-01-15 14:05:29,High,Rainy,Bike,Chennai
1772,197,245,1.37,2024-01-20 05:43:00,2024-01-20 05:53:23,High,Clear,Car,Hyderabad
1773,176,215,9.85,2024-01-24 22:05:00,2024-01-24 23:44:52,High,Rainy,Scooter,Bangalore
1774,160,285,1.42,2024-01-01 11:34:00,2024-01-01 11:50:11,High,Stormy,Car,Delhi
1775,195,249,7.2,2024-01-14 22:27:00,2024-01-14 23:28:44,Medium,Clear,Car,Mumbai
1776,142,276,2.33,2024-01-11 04:37:00,2024-01-11 04:54:17,Low,Stormy,Bike,Mumbai
1777,176,294,8.31,2024-01-02 04:48:00,2024-01-02 05:51:58,Medium,Clear,Car,Mumbai
1778,106,286,5.29,2024-01-16 13:14:00,2024-01-16 13:50:35,Low,Clear,Bike,Chennai
1779,188,218,6.59,2024-01-05 07:32:00,2024-01-05 08:32:45,High,Stormy,Scooter,Chennai
1780,109,215,6.79,2024-01-20 01:37:00,2024-01-20 02:42:37,High,Rainy,Bike,Hyderabad
1781,171,242,4.74,2024-01-05 11:56:00,2024-01-05 12:31:50,Medium,Clear,Bike,Hyderabad
1782,125,209,9.88,2024-01-04 20:19:00,2024-01-04 21:25:46,Low,Clear,Bike,Bangalore
1783,134,214,7.74,2024-01-24 15:32:00,2024-01-24 16:47:00,High,Rainy,Bike,Chennai
1784,181,274,5.34,2024-01-18 10:37:00,2024-01-18 11:32:11,High,Rainy,Bike,Chennai
1785,114,296,2.52,2024-01-07 16:28:00,2024-01-07 16:48:16,Low,Rainy,Car,Chennai
1786,189,279,7.1,2024-01-04 06:42:00,2024-01-04 07:40:54,Medium,Stormy,Bike,Hyderabad
1787,177,290,4.1,2024-01-19 13:07:00,2024-01-19 13:33:43,Medium,Clear,Scooter,Mumbai
1788,167,282,6.04,2024-01-11 00:39:00,2024-01-11 01:46:26,High,Stormy,Car,Mumbai
1789,108,252,5.99,2024-01-27 05:23:00,2024-01-27 06:17:17,Medium,Stormy,Car,Bangalore
1790,159,245,3.94,2024-01-24 02:30:00,2024-01-24 02:53:33,Low,Clear,Bike,Chennai
1791,160,276,5.03,2024-01-12 19:27:00,2024-01-12 19:59:14,Medium,Clear,Scooter,Mumbai
1792,118,200,1.49,2024-01-10 07:55:00,2024-01-10 08:11:06,Medium,Stormy,Bike,Chennai
1793,137,247,1.05,2024-01-27 07:49:00,2024-01-27 07:59:58,Low,Rainy,Car,Hyderabad
1794,154,250,4.79,2024-01-02 22:08:00,2024-01-02 22:45:56,Low,Stormy,Bike,Mumbai
1795,194,269,5.88,2024-01-18 14:31:00,2024-01-18 15:03:43,Low,Rainy,Bike,Mumbai
1796,118,227,6.07,2024-01-10 15:22:00,2024-01-10 16:13:07,Medium,Stormy,Bike,Bangalore
1797,189,294,6.22,2024-01-29 11:03:00,2024-01-29 11:57:25,High,Rainy,Bike,Chennai
1798,140,265,3.71,2024-01-22 15:13:00,2024-01-22 15:55:15,High,Stormy,Bike,Mumbai
1799,175,208,2.54,2024-01-01 20:12:00,2024-01-01 20:44:56,High,Stormy,Bike,Delhi
1800,191,237,8.34,2024-01-18 22:54:00,2024-01-19 00:18:44,High,Stormy,Car,Delhi
1801,117,269,3.22,2024-01-24 16:28:00,2024-01-24 16:51:26,Low,Rainy,Bike,Chennai
1802,114,247,6.04,2024-01-24 03:59:00,2024-01-24 04:41:07,Low,Rainy,Bike,Bangalore
1803,116,249,1.79,2024-01-21 11:22:00,2024-01-21 11:41:34,Medium,Rainy,Car,Hyderabad
1804,156,212,3.54,2024-01-12 01:26:00,2024-01-12 02:11:00,High,Stormy,Car,Delhi
1805,147,204,7.47,2024-01-24 01:25:00,2024-01-24 02:11:31,Low,Rainy,Car,Mumbai
1806,173,282,4.01,2024-01-03 11:34:00,2024-01-03 12:07:02,Medium,Clear,Bike,Hyderabad
1807,169,271,6.68,2024-01-17 02:42:00,2024-01-17 03:25:42,Low,Clear,Car,Bangalore
1808,146,239,3.59,2024-01-30 00:27:00,2024-01-30 00:54:28,Low,Stormy,Scooter,Mumbai
1809,120,200,3.64,2024-01-05 00:22:00,2024-01-05 00:51:09,Medium,Clear,Bike,Hyderabad
1810,159,232,4.53,2024-01-30 10:04:00,2024-01-30 10:52:22,High,Stormy,Car,Chennai
1811,115,223,4.86,2024-01-20 19:06:00,2024-01-20 19:35:40,Low,Rainy,Car,Delhi
1812,176,246,5.08,2024-01-25 16:41:00,2024-01-25 17:16:16,Low,Stormy,Car,Delhi
1813,143,226,2.04,2024-01-16 09:34:00,2024-01-16 09:54:30,Medium,Rainy,Bike,Delhi
1814,159,217,1.19,2024-01-20 11:04:00,2024-01-20 11:19:14,High,Stormy,Bike,Chennai
1815,196,238,4.88,2024-01-20 22:22:00,2024-01-20 22:59:17,Medium,Stormy,Bike,Hyderabad
1816,162,295,9.15,2024-01-10 07:38:00,2024-01-10 08:55:24,High,Clear,Scooter,Bangalore
1817,198,293,9.58,2024-01-04 08:33:00,2024-01-04 09:38:22,Low,Clear,Scooter,Hyderabad
1818,160,243,9.37,2024-01-02 14:34:00,2024-01-02 15:49:38,High,Clear,Car,Mumbai
1819,194,203,6.05,2024-01-29 11:04:00,2024-01-29 11:40:49,Low,Rainy,Bike,Bangalore
1820,146,200,1.32,2024-01-21 09:34:00,2024-01-21 09:44:00,Medium,Rainy,Bike,Mumbai
1821,161,234,2.87,2024-01-08 07:59:00,2024-01-08 08:21:02,Low,Clear,Car,Hyderabad
1822,176,250,4.96,2024-01-03 19:03:00,2024-01-03 19:37:11,Medium,Clear,Bike,Mumbai
1823,159,239,8.8,2024-01-24 00:38:00,2024-01-24 01:32:19,Low,Rainy,Scooter,Chennai
1824,165,254,5.61,2024-01-08 13:56:00,2024-01-08 15:00:59,High,Stormy,Bike,Chennai
1825,194,279,3.08,2024-01-10 20:24:00,2024-01-10 20:45:02,Medium,Clear,Bike,Chennai
1826,143,256,1.13,2024-01-30 15:19:00,2024-01-30 15:31:35,Low,Rainy,Car,Hyderabad
1827,167,272,3.85,2024-01-01 13:19:00,2024-01-01 13:49:27,Medium,Rainy,Car,Chennai
1828,163,206,1.08,2024-01-16 02:47:00,2024-01-16 02:57:00,High,Clear,Bike,Bangalore
1829,151,221,9.46,2024-01-15 20:32:00,2024-01-15 21:51:34,Medium,Clear,Car,Chennai
1830,137,225,6.83,2024-01-14 10:13:00,2024-01-14 11:26:15,Medium,Stormy,Bike,Hyderabad
1831,176,234,5.12,2024-01-03 03:28:00,2024-01-03 04:24:23,Medium,Rainy,Bike,Mumbai
1832,161,226,2.89,2024-01-17 10:57:00,2024-01-17 11:26:47,Medium,Stormy,Bike,Delhi
1833,108,275,8.21,2024-01-17 23:15:00,2024-01-18 00:33:32,High,Rainy,Car,Chennai
1834,134,296,3.32,2024-01-26 10:59:00,2024-01-26 11:32:13,Medium,Clear,Car,Chennai
1835,164,292,2.99,2024-01-02 11:02:00,2024-01-02 11:30:13,High,Rainy,Bike,Hyderabad
1836,186,291,2.17,2024-01-07 16:24:00,2024-01-07 16:50:17,High,Clear,Car,Bangalore
1837,114,200,5.43,2024-01-15 09:14:00,2024-01-15 10:10:50,Medium,Stormy,Car,Chennai
1838,195,272,7.12,2024-01-15 14:40:00,2024-01-15 15:44:11,High,Clear,Scooter,Delhi
1839,196,270,7.13,2024-01-10 20:06:00,2024-01-10 21:12:30,Low,Stormy,Car,Hyderabad
1840,119,250,7.41,2024-01-02 07:49:00,2024-01-02 08:31:23,Low,Clear,Car,Delhi
1841,113,299,3.83,2024-01-12 21:40:00,2024-01-12 22:06:50,Low,Stormy,Car,Chennai
1842,178,205,7.92,2024-01-18 18:35:00,2024-01-18 19:32:08,Low,Rainy,Car,Mumbai
1843,169,278,5.01,2024-01-22 16:50:00,2024-01-22 17:44:40,Medium,Rainy,Scooter,Chennai
1844,109,253,5.28,2024-01-13 21:42:00,2024-01-13 22:27:13,Medium,Rainy,Car,Delhi
1845,129,243,9.11,2024-01-30 01:52:00,2024-01-30 03:02:24,Medium,Rainy,Bike,Hyderabad
1846,128,201,7.56,2024-01-13 08:50:00,2024-01-13 09:50:56,Medium,Rainy,Bike,Delhi
1847,102,279,9.55,2024-01-04 07:21:00,2024-01-04 08:23:53,Low,Rainy,Bike,Mumbai
1848,170,293,7.02,2024-01-02 07:23:00,2024-01-02 08:12:08,Low,Rainy,Bike,Bangalore
1849,138,267,3.2,2024-01-06 19:41:00,2024-01-06 20:01:16,Low,Rainy,Car,Delhi
1850,104,254,9.08,2024-01-19 08:11:00,2024-01-19 09:29:53,Medium,Rainy,Bike,Mumbai
1851,136,290,3.47,2024-01-27 01:33:00,2024-01-27 02:00:09,Low,Rainy,Car,Chennai
1852,102,242,1.76,2024-01-05 00:29:00,2024-01-05 00:42:26,Medium,Clear,Bike,Delhi
1853,176,278,9.23,2024-01-13 16:56:00,2024-01-13 18:06:35,Low,Stormy,Scooter,Bangalore
1854,198,290,8.24,2024-01-25 07:56:00,2024-01-25 08:52:35,Low,Rainy,Car,Mumbai
1855,162,292,5.02,2024-01-19 20:47:00,2024-01-19 21:49:03,High,Stormy,Car,Mumbai
1856,128,294,5.08,2024-01-13 06:31:00,2024-01-13 06:59:54,Low,Clear,Scooter,Mumbai
1857,149,240,6.89,2024-01-06 07:17:00,2024-01-06 08:15:03,Medium,Rainy,Scooter,Bangalore
1858,179,250,9.65,2024-01-03 18:10:00,2024-01-03 19:29:06,Low,Stormy,Car,Bangalore
1859,181,210,5.1,2024-01-17 12:40:00,2024-01-17 13:32:54,Medium,Stormy,Bike,Hyderabad
1860,122,255,1.86,2024-01-26 14:15:00,2024-01-26 14:32:53,Medium,Clear,Bike,Hyderabad
1861,126,201,1.56,2024-01-09 17:23:00,2024-01-09 17:38:04,Low,Rainy,Scooter,Delhi
1862,112,299,8.55,2024-01-15 18:11:00,2024-01-15 19:04:35,Low,Rainy,Bike,Bangalore
1863,130,209,2.99,2024-01-20 23:59:00,2024-01-21 00:26:13,Medium,Stormy,Bike,Bangalore
1864,173,222,7.51,2024-01-16 02:17:00,2024-01-16 03:18:48,Medium,Clear,Car,Hyderabad
1865,145,233,8.58,2024-01-19 14:11:00,2024-01-19 15:16:16,Medium,Rainy,Bike,Delhi
1866,171,270,8.44,2024-01-06 17:32:00,2024-01-06 18:53:10,Medium,Rainy,Bike,Hyderabad
1867,192,288,8.25,2024-01-23 18:07:00,2024-01-23 18:58:36,Medium,Clear,Scooter,Chennai
1868,102,281,8.15,2024-01-01 08:13:00,2024-01-01 09:38:49,High,Rainy,Scooter,Delhi
1869,164,263,3.42,2024-01-10 14:33:00,2024-01-10 14:58:26,High,Clear,Scooter,Hyderabad
1870,132,261,9.48,2024-01-02 06:06:00,2024-01-02 07:03:07,Low,Clear,Scooter,Bangalore
1871,182,224,8.25,2024-01-04 13:54:00,2024-01-04 15:33:14,High,Stormy,Scooter,Mumbai
1872,111,262,7.35,2024-01-07 23:26:00,2024-01-08 00:45:01,High,Stormy,Bike,Chennai
1873,104,288,8.21,2024-01-19 11:44:00,2024-01-19 12:57:47,High,Rainy,Car,Bangalore
1874,151,203,3.95,2024-01-26 02:43:00,2024-01-26 03:13:42,High,Clear,Scooter,Mumbai
1875,186,297,9.54,2024-01-14 07:54:00,2024-01-14 09:00:07,Medium,Clear,Bike,Delhi
1876,162,286,2.17,2024-01-19 04:17:00,2024-01-19 04:38:02,High,Clear,Scooter,Chennai
1877,141,292,3.54,2024-01-03 17:37:00,2024-01-03 18:03:43,Medium,Clear,Scooter,Chennai
1878,108,235,9.56,2024-01-03 19:07:00,2024-01-03 20:21:37,Low,Rainy,Bike,Chennai
1879,194,269,9.04,2024-01-20 18:11:00,2024-01-20 19:18:04,Medium,Clear,Car,Hyderabad
1880,121,276,1.47,2024-01-27 03:01:00,2024-01-27 03:15:27,Medium,Stormy,Scooter,Hyderabad
1881,187,292,4.99,2024-01-06 12:13:00,2024-01-06 12:37:32,Low,Clear,Car,Hyderabad
1882,159,262,9.22,2024-01-01 01:13:00,2024-01-01 02:54:35,High,Stormy,Car,Chennai
1883,188,271,6.26,2024-01-15 00:42:00,2024-01-15 01:30:03,Medium,Clear,Car,Delhi
1884,156,299,9.59,2024-01-16 13:29:00,2024-01-16 14:38:40,Low,Rainy,Scooter,Hyderabad
1885,142,241,7.68,2024-01-14 08:49:00,2024-01-14 09:42:52,Medium,Rainy,Bike,Mumbai
1886,167,218,6.97,2024-01-12 13:41:00,2024-01-12 14:35:20,Low,Stormy,Bike,Bangalore
1887,124,217,7.66,2024-01-04 23:04:00,2024-01-05 00:00:24,Low,Stormy,Bike,Chennai
1888,110,238,9.9,2024-01-15 15:16:00,2024-01-15 16:36:32,High,Clear,Bike,Chennai
1889,189,260,6.89,2024-01-06 12:40:00,2024-01-06 13:25:51,Medium,Clear,Car,Hyderabad
1890,175,201,1.29,2024-01-18 08:08:00,2024-01-18 08:18:00,Medium,Clear,Car,Chennai
1891,104,258,6.05,2024-01-04 03:41:00,2024-01-04 04:30:09,Low,Rainy,Scooter,Hyderabad
1892,121,226,4.57,2024-01-09 14:20:00,2024-01-09 14:50:29,Low,Stormy,Car,Hyderabad
1893,109,205,3.59,2024-01-04 12:57:00,2024-01-04 13:16:12,Low,Stormy,Bike,Bangalore
1894,169,262,5.96,2024-01-05 21:24:00,2024-01-05 21:52:07,Low,Clear,Bike,Mumbai
1895,150,249,3.75,2024-01-21 18:02:00,2024-01-21 18:22:11,Low,Rainy,Bike,Delhi
1896,147,231,8.41,2024-01-24 04:42:00,2024-01-24 06:09:43,High,Stormy,Car,Hyderabad
1897,169,242,8.16,2024-01-19 23:15:00,2024-01-20 00:09:26,Low,Clear,Bike,Chennai
1898,152,218,7.1,2024-01-08 20:42:00,2024-01-08 21:50:34,High,Rainy,Car,Hyderabad
1899,193,253,2.14,2024-01-20 06:22:00,2024-01-20 06:41:11,High,Clear,Scooter,Mumbai
1900,161,298,1.47,2024-01-21 21:38:00,2024-01-21 21:54:40,High,Stormy,Car,Chennai
1901,118,254,9.88,2024-01-28 14:24:00,2024-01-28 15:48:19,Medium,Rainy,Scooter,Mumbai
1902,100,207,6.93,2024-01-16 09:09:00,2024-01-16 10:09:51,High,Clear,Car,Hyderabad
1903,160,209,2.78,2024-01-15 13:11:00,2024-01-15 13:28:49,Medium,Clear,Bike,Delhi
1904,116,249,1.18,2024-01-17 05:25:00,2024-01-17 05:35:00,High,Clear,Car,Bangalore
1905,171,287,4.02,2024-01-22 06:53:00,2024-01-22 07:13:44,Low,Clear,Bike,Hyderabad
1906,187,279,6.24,2024-01-14 19:11:00,2024-01-14 20:03:18,Medium,Stormy,Car,Delhi
1907,189,280,1.59,2024-01-15 20:21:00,2024-01-15 20:33:03,Medium,Rainy,Car,Chennai
1908,188,233,2.14,2024-01-12 14:22:00,2024-01-12 14:35:07,Medium,Rainy,Bike,Mumbai
1909,136,228,8.87,2024-01-20 15:27:00,2024-01-20 16:30:51,Low,Rainy,Scooter,Chennai
1910,147,283,6.02,2024-01-18 08:16:00,2024-01-18 09:03:15,High,Clear,Car,Hyderabad
1911,141,260,1.96,2024-01-02 22:10:00,2024-01-02 22:20:47,High,Clear,Scooter,Hyderabad
1912,133,206,8.84,2024-01-02 08:53:00,2024-01-02 10:01:01,Medium,Rainy,Car,Mumbai
1913,158,278,3.24,2024-01-23 22:38:00,2024-01-23 23:11:47,Medium,Stormy,Car,Bangalore
1914,151,278,6.3,2024-01-29 17:09:00,2024-01-29 17:51:46,High,Clear,Bike,Mumbai
1915,131,252,3.82,2024-01-05 19:08:00,2024-01-05 19:45:27,High,Stormy,Scooter,Bangalore
1916,161,203,7.32,2024-01-28 18:44:00,2024-01-28 19:46:26,High,Clear,Car,Hyderabad
1917,123,265,1.44,2024-01-13 05:54:00,2024-01-13 06:10:13,Low,Stormy,Bike,Chennai
1918,114,268,4.71,2024-01-11 08:21:00,2024-01-11 09:10:59,Medium,Stormy,Car,Chennai
1919,151,286,4.24,2024-01-16 20:20:00,2024-01-16 20:53:14,Low,Rainy,Scooter,Mumbai
1920,193,217,9.29,2024-01-17 16:59:00,2024-01-17 18:12:20,Low,Stormy,Car,Mumbai
1921,155,230,2.84,2024-01-20 07:21:00,2024-01-20 07:42:36,Medium,Rainy,Bike,Chennai
1922,147,230,5.28,2024-01-04 07:07:00,2024-01-04 07:39:20,Low,Rainy,Scooter,Bangalore
1923,147,270,8.35,2024-01-08 10:06:00,2024-01-08 11:45:24,High,Stormy,Scooter,Chennai
1924,174,270,1.56,2024-01-20 10:21:00,2024-01-20 10:37:57,Low,Clear,Scooter,Bangalore
1925,182,255,2.2,2024-01-17 10:04:00,2024-01-17 10:27:38,Low,Rainy,Bike,Bangalore
1926,196,233,4.8,2024-01-02 20:56:00,2024-01-02 21:31:16,Medium,Clear,Bike,Bangalore
1927,175,260,4.02,2024-01-21 19:20:00,2024-01-21 20:01:31,High,Rainy,Car,Bangalore
1928,111,284,1.16,2024-01-06 08:12:00,2024-01-06 08:26:01,High,Rainy,Bike,Chennai
1929,136,211,9.72,2024-01-09 05:05:00,2024-01-09 06:24:46,Medium,Rainy,Bike,Hyderabad
1930,139,253,8.47,2024-01-06 14:20:00,2024-01-06 15:39:46,Medium,Stormy,Scooter,Delhi
1931,161,285,1.26,2024-01-26 10:48:00,2024-01-26 11:00:05,High,Rainy,Bike,Hyderabad
1932,100,243,2.93,2024-01-04 12:27:00,2024-01-04 12:52:24,Medium,Stormy,Scooter,Hyderabad
1933,166,286,7.88,2024-01-16 19:30:00,2024-01-16 20:39:14,Medium,Stormy,Scooter,Bangalore
1934,112,257,5.29,2024-01-09 06:49:00,2024-01-09 07:29:31,Medium,Stormy,Scooter,Bangalore
1935,188,290,6.45,2024-01-25 06:17:00,2024-01-25 07:10:16,High,Clear,Scooter,Mumbai
1936,190,251,2.55,2024-01-12 18:38:00,2024-01-12 19:09:06,High,Stormy,Car,Mumbai
1937,136,293,2.18,2024-01-26 20:45:00,2024-01-26 21:11:35,High,Stormy,Car,Bangalore
1938,179,223,2.9,2024-01-20 12:04:00,2024-01-20 12:20:58,Medium,Stormy,Scooter,Hyderabad
1939,141,249,9.13,2024-01-10 20:19:00,2024-01-10 21:33:12,Medium,Rainy,Car,Delhi
1940,171,287,4.59,2024-01-13 06:27:00,2024-01-13 06:58:43,Medium,Rainy,Scooter,Chennai
1941,147,243,5.38,2024-01-10 20:33:00,2024-01-10 21:24:10,Medium,Rainy,Bike,Delhi
1942,189,232,2.12,2024-01-14 02:55:00,2024-01-14 03:22:15,High,Clear,Scooter,Chennai
1943,133,252,7.78,2024-01-17 00:46:00,2024-01-17 02:04:14,High,Rainy,Scooter,Bangalore
1944,172,273,8.47,2024-01-10 00:10:00,2024-01-10 01:12:54,Medium,Clear,Bike,Mumbai
1945,140,252,5.94,2024-01-08 15:39:00,2024-01-08 16:34:04,High,Rainy,Bike,Mumbai
1946,188,263,5.23,2024-01-18 11:06:00,2024-01-18 11:48:43,Medium,Clear,Bike,Delhi
1947,197,291,8.59,2024-01-01 09:51:00,2024-01-01 11:19:13,High,Rainy,Bike,Mumbai
1948,180,213,5.03,2024-01-26 20:11:00,2024-01-26 20:35:58,Low,Stormy,Car,Bangalore
1949,129,256,5.04,2024-01-20 12:02:00,2024-01-20 12:49:36,High,Rainy,Bike,Chennai
1950,129,297,7.69,2024-01-09 14:26:00,2024-01-09 15:23:47,Medium,Rainy,Car,Hyderabad
1951,117,276,2.54,2024-01-08 17:59:00,2024-01-08 18:13:56,Medium,Stormy,Bike,Mumbai
1952,186,211,2.54,2024-01-11 05:06:00,2024-01-11 05:32:13,Low,Rainy,Bike,Chennai
1953,163,276,8.47,2024-01-02 08:30:00,2024-01-02 09:23:03,Low,Clear,Scooter,Hyderabad
1954,106,205,6.36,2024-01-03 23:14:00,2024-01-03 23:59:45,Medium,Clear,Bike,Delhi
1955,135,239,9.73,2024-01-24 21:06:00,2024-01-24 22:56:50,High,Stormy,Bike,Chennai
1956,147,262,5.05,2024-01-17 06:47:00,2024-01-17 07:32:51,High,Clear,Bike,Hyderabad
1957,113,228,4.3,2024-01-04 16:09:00,2024-01-04 16:45:59,High,Clear,Car,Delhi
1958,117,286,2.88,2024-01-17 00:52:00,2024-01-17 01:12:45,Low,Rainy,Bike,Mumbai
1959,146,234,1.01,2024-01-23 12:42:00,2024-01-23 12:52:00,Medium,Clear,Bike,Bangalore
1960,189,251,5.07,2024-01-04 10:03:00,2024-01-04 10:33:13,Low,Clear,Scooter,Mumbai
1961,195,268,8.99,2024-01-14 07:59:00,2024-01-14 09:06:17,Medium,Clear,Bike,Delhi
1962,125,269,5.26,2024-01-12 19:11:00,2024-01-12 20:04:57,High,Stormy,Car,Bangalore
1963,176,231,2.17,2024-01-09 20:51:00,2024-01-09 21:19:16,High,Stormy,Car,Mumbai
1964,153,210,8.84,2024-01-03 15:58:00,2024-01-03 16:45:41,Low,Clear,Car,Mumbai
1965,102,299,1.42,2024-01-22 23:35:00,2024-01-22 23:45:00,High,Stormy,Scooter,Delhi
1966,183,278,1.2,2024-01-27 15:22:00,2024-01-27 15:32:00,Low,Rainy,Car,Bangalore
1967,160,243,3.43,2024-01-13 14:44:00,2024-01-13 15:13:07,High,Clear,Scooter,Hyderabad
1968,113,207,7.2,2024-01-27 06:05:00,2024-01-27 07:20:21,High,Stormy,Car,Delhi
1969,187,248,3.79,2024-01-07 00:00:00,2024-01-07 00:30:34,Medium,Clear,Bike,Delhi
1970,112,272,7.25,2024-01-12 01:26:00,2024-01-12 02:41:27,High,Rainy,Bike,Chennai
1971,196,215,9.21,2024-01-26 06:06:00,2024-01-26 07:05:57,Medium,Clear,Bike,Delhi
1972,153,213,3.97,2024-01-25 13:27:00,2024-01-25 14:08:01,High,Clear,Bike,Mumbai
1973,146,279,9.96,2024-01-24 19:09:00,2024-01-24 20:16:12,Low,Rainy,Car,Bangalore
1974,196,243,9.68,2024-01-26 19:34:00,2024-01-26 20:28:55,Low,Clear,Scooter,Delhi
1975,192,293,3.54,2024-01-21 21:39:00,2024-01-21 22:09:16,High,Clear,Car,Bangalore
1976,146,228,1.77,2024-01-21 20:48:00,2024-01-21 20:58:09,Low,Clear,Bike,Bangalore
1977,135,212,1.03,2024-01-23 19:24:00,2024-01-23 19:34:00,Low,Clear,Bike,Delhi
1978,170,271,1.32,2024-01-05 03:48:00,2024-01-05 03:58:00,High,Stormy,Car,Chennai
1979,192,226,5.62,2024-01-02 00:45:00,2024-01-02 01:31:58,Medium,Rainy,Scooter,Hyderabad
1980,167,287,3.59,2024-01-10 00:01:00,2024-01-10 00:40:32,High,Stormy,Scooter,Chennai
1981,179,273,6.0,2024-01-22 14:30:00,2024-01-22 15:31:02,High,Clear,Bike,Chennai
1982,105,228,6.99,2024-01-18 04:42:00,2024-01-18 05:41:49,Low,Stormy,Car,Bangalore
1983,184,250,2.05,2024-01-27 16:59:00,2024-01-27 17:10:06,Low,Clear,Bike,Mumbai
1984,170,241,6.87,2024-01-03 01:59:00,2024-01-03 03:07:41,High,Rainy,Scooter,Delhi
1985,168,276,1.44,2024-01-11 19:55:00,2024-01-11 20:10:19,High,Stormy,Bike,Hyderabad
1986,184,236,5.07,2024-01-15 07:18:00,2024-01-15 08:01:32,Low,Stormy,Bike,Mumbai
1987,190,203,4.84,2024-01-08 03:05:00,2024-01-08 03:43:38,Low,Clear,Car,Delhi
1988,124,214,4.53,2024-01-30 11:51:00,2024-01-30 12:39:51,High,Stormy,Scooter,Mumbai
1989,146,291,1.16,2024-01-15 14:34:00,2024-01-15 14:46:15,High,Rainy,Car,Bangalore
1990,152,283,2.23,2024-01-16 03:47:00,2024-01-16 04:07:40,Low,Clear,Car,Mumbai
1991,187,206,7.61,2024-01-19 09:59:00,2024-01-19 11:00:52,Medium,Rainy,Car,Delhi
1992,114,245,4.02,2024-01-18 19:31:00,2024-01-18 20:03:19,Low,Stormy,Bike,Mumbai
1993,120,214,8.61,2024-01-27 11:08:00,2024-01-27 12:32:26,High,Rainy,Car,Mumbai
1994,179,214,4.65,2024-01-05 23:07:00,2024-01-05 23:47:00,Medium,Stormy,Bike,Mumbai
1995,152,251,4.21,2024-01-30 15:31:00,2024-01-30 16:06:54,Low,Stormy,Scooter,Delhi
1996,156,251,9.08,2024-01-09 15:48:00,2024-01-09 17:29:42,High,Stormy,Car,Chennai
1997,179,240,5.37,2024-01-26 12:04:00,2024-01-26 12:39:54,Medium,Rainy,Car,Bangalore
1998,101,266,4.49,2024-01-05 21:23:00,2024-01-05 21:58:45,High,Clear,Scooter,Delhi
1999,168,208,9.99,2024-01-19 06:29:00,2024-01-19 08:13:19,High,Stormy,Bike,Bangalore
